"CURVENO","SUBMU","FU","SI","AC10","PW","PR","PJ","SB","SW","BF","CE","OC","HE","PO","PB","BW","MH","QR","YB","OH"
6,"Patnt","PwDom","Basc1",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",15,1.12,0.22,0.11,0.11,0.26,0.17,0.67,0.00,0.00,0.20,0.00,0.11,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",25,4.91,0.96,0.42,0.55,0.92,0.80,1.42,0.00,0.00,0.94,0.00,0.48,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",35,12.50,2.43,0.96,1.27,1.88,1.79,2.28,0.00,0.00,2.39,0.00,1.24,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",45,24.33,4.76,1.70,2.04,2.96,2.81,3.19,0.00,0.00,4.52,0.00,2.40,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",55,39.85,7.84,2.56,2.72,4.00,3.67,4.07,0.00,0.00,7.09,0.00,3.90,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",65,57.57,11.43,3.45,3.27,4.89,4.34,4.82,0.00,0.00,9.71,0.00,5.56,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",75,75.48,15.15,4.24,3.70,5.57,4.83,5.37,0.00,0.00,11.99,0.00,7.18,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",85,91.44,18.60,4.83,3.97,6.01,5.10,5.67,0.00,0.00,13.62,0.00,8.57,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",95,103.58,21.39,5.15,4.08,6.19,5.16,5.71,0.00,0.00,14.44,0.00,9.54,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",105,110.58,23.22,5.18,4.04,6.12,5.01,5.51,0.00,0.00,14.42,0.00,10.02,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",115,111.88,23.94,4.94,3.84,5.83,4.68,5.09,0.00,0.00,13.67,0.00,9.97,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",125,107.70,23.51,4.47,3.53,5.35,4.22,4.52,0.00,0.00,12.35,0.00,9.45,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",135,98.93,22.06,3.85,3.12,4.74,3.66,3.85,0.00,0.00,10.69,0.00,8.55,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",145,86.91,19.82,3.17,2.67,4.06,3.07,3.16,0.00,0.00,8.87,0.00,7.40,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",155,73.15,17.08,2.49,2.21,3.35,2.49,2.50,0.00,0.00,7.08,0.00,6.15,0.00,0.00,0.00,0.00
